gene	s1816	s1616	s1063	s1936
HV7D8	-0.353015751	0.229025543	0.538866103	-0.131789908
HV7D9	1.919510126	2.015429974	1.343542099	1.874469161
HV7E1	1.011140585	1.640750289	0.849508405	1.207595468
HV7E2	-2.203872204	-0.43063435	-2.268488884	-0.222392365
HV7E4	-0.881944239	-0.7842713	0.672959089	-0.362570047
HV7E5	0.72348243	0.736965537	0.7150231	0.899236917
HV7E6	0.011140555	0.175086632	0.11756964	0.49032563
HV7E9	-0.128584221	-0.164119422	0.575860441	0.659344733
HV7E10	0.044055283	0.075551048	-0.069708906	-0.046542555
HV7E12	-3.1043365	-1.253756642	-0.797182977	-0.827532887
HV7F1	1.766849756	1.66051352	1	1.56575191
HV7F3	0.178597391	0.030696772	0.747813046	-0.485426843
HV7F4	1.153679609	0.853158534	0.698344409	0.777607679
HV7F7	2.52404809	3.695658684	1.685707569	5.10985136
HV7F8	2.310700893	-0.473069578	0.689932168	0.432111025
HV7F12	-0.923764348	0.460841149	-0.895030379	-0.070389271
HV7G2	0.128324091	-0.924448967	-0.773724079	-0.034765393
HV7G4	-0.44137162	0.976541042	0.040263996	-0.249359548
HV7G5	0.889639676	0.887105942	0.672959089	0.750640512
HV7G6	-0.256339669	-1.40987587	-0.128007486	-0.551015139
HV7G7	-0.426264733	-0.07972721	-0.055495061	-0.501546502
HV7G8	0.207941294	0.367731839	-0.661831141	-0.501546502
HV7G9	-0.283306837	0.202308238	0.401362628	-0.422691077
HV7G10	0.543361664	0.281020135	-0.173331529	-0.263034463
HV7G11	0.96031636	0.569365621	-0.252186954	0.506535828
HV7H2	1.657657862	1.548303962	0.739685178	1.453172684
HV7H3	-1.256339669	0.391578555	0.092258587	-0.84799695
HV7H5	1.081529856	0.25525707	0.620807767	1.078002572
HV7H7	1.188445091	1.202308178	1	1
HV7H9	1.005581141	1.175086617	0.894131482	1.251538754
HV7H11	0.178597391	-0.681177914	-0.352880985	-0.169924989
HV7H12	-0.551795602	-0.329705417	0.092258587	-0.911190689
HV8A1	-0.782408535	0.293731183	-0.158064783	-0.86875546
HV8A3	-1.283306837	-1.181606889	-0.845277369	-0.710493445
HV8A4	-1.057030916	-0.811238468	-0.252186954	-0.86875546
HV8A8	1.005581141	0.968635857	-0.113210499	0.673771739
HV8A9	-0.945137978	0.800691187	-0.113210499	-0.046542555
HV8A10	0.827976525	2.115477324	0.380604088	-2.97728014
HV8A11	-0.426264733	-1.181606889	-0.142957911	-0.691877723
HV8B1	0.16868192	1.312590122	-0.40599227	-0.131789908
HV8B2	-0.988859475	0.202308238	-0.869939446	-0.119298965
HV8B3	-0.44137162	0.090197816	0.154722616	-0.27684027
HV8B10	1.709871769	1.325027227	0.864536643	-0.827532887
HV8B11	0.33750093	0.104697369	0.202816993	-0.263034463
HV8B12	-3.1043365	-3.539158821	-3.142957926	-3.27684021
HV8C2	-0.821402609	-2.079727173	-1.683526278	-1.767826557
HV8C3	-0.841302156	-0.253756642	-0.973032832	-0.691877723
HV8C4	3.210359812	0.483208954	1.629631519	1.852442861
HV8C7	-0.801773787	-0.272372305	-0.335602999	-0.485426843
HV8C8	2.158697844	0.015430026	1.611929655	1.380272031
HV8C9	0.618129432	0.764621973	0.698344409	0.584962487
HV8C10	-0.861480117	-2.731803894	-1.973032713	-0.619727969
HV8C11	-0.44137162	-0.310340136	-0.797182977	-0.637429953
HV8D1	-0.269760162	-0.681177914	-1.084064245	-0.602240562
HV8D3	1.773407459	0.8786937	1.370111704	1.397759438
HV8D4	-0.216811329	0.318822145	-0.598637402	0.011404753
HV8D5	1.439983845	0.936574578	0.723290741	2.846087456
HV8D6	-0.203872278	-0.112894036	-0.40599227	-0.249359548
HV8D7	0.292553604	1.195550799	1.085860729	-0.333423734
HV8D8	-1.256339669	-0.291231304	-0.619395912	-0.377367049
HV8D9	2.470572233	2.202308416	1.625226498	2.033947468
HV8D11	1.520154238	0.268196106	0.316473812	1.033947349
HV8E2	1.287980795	0.569365621	1.178970337	0.750640512
HV8E3	0.198226154	0.449525863	0.731511235	1
HV8E4	-2.057030916	0.367731839	-0.370368391	-1.119298935
HV8E8	-0.01122725	-0.112894036	-0.557995319	-0.070389271
HV8F2	-0.671377182	-1.047305822	-0.661831141	-0.290779442
HV8F3	-1.033947229	0.306331187	-0.40599227	-0.767826557
HV8F7	0.573735237	0.060754064	0.481532991	0.432111025
HV8F8	-0.203872278	-0.272372305	-0.013674922	0.21254468
HV8F9	0.328622818	0.403355718	0.500898302	0.22239244
HV8F10	0.610824645	1.22239244	-0.113210499	1.126007915
HV8F11	0.588685691	-0.757799089	-0.318529397	-0.01149565
HV8G1	0.581229806	0.689659834	0.42182672	1.227291226
HV8G3	0.520154238	0.229025543	0.491248131	0.251538754
HV8G4	1.022195816	-0.43063435	-0.252186954	-0.094636932
HV8G8	0.065588415	0.045803647	-0.28497687	-0.10691525
HV8G9	0.770132482	0.844545424	0.706707895	0.72315979
HV8G10	-0.022542536	-0.584962547	0.260764301	-0.235812873
HV8G11	-0.092363924	0.640750289	0.481532991	-0.094636932
HV8H1	1.452297211	1.92436552	1.616375446	1.227291226
HV8H2	-0.243042842	0.090197816	0.611929655	-0.119298965
HV8H3	-0.10433656	0.045803647	-0.158064783	0.022720039
HV8H7	0.158697844	-0.34933421	-0.158064783	-0.347923279
HV8H8	-0.487665236	-2.079727173	-1.40599227	-1.517848253
HV8H12	1.59239912	0.809569299	1.066495419	1.362570047
HV9A1	-0.216811329	0.188761562	-0.479992867	0.546282053
HV9A3	1.22717762	1.060754061	0.901436269	1.141661167
HV9A5	0.581229806	0.030696772	0.811238468	2.061639309
HV9A6	0.566201568	0.569365621	0.951559722	1.312739015
HV9A7	0.086804867	-1.291231394	-0.705552638	-0.10691525
HV9A8	-1.338801861	-0.56187892	-1.11321044	-0.377367049
HV9A9	-1.310787559	0.379704475	0.260764301	-0.43812111
HV9A10	-0.601836205	-0.291231304	0.249359548	0.13124454
HV9A11	-0.381870568	0.449525863	0.698344409	0.232173443
HV9B3	0.682259738	0.708768666	0.857042074	1.423599601
HV9B8	0.178597391	0.379704475	-0.28497687	0.232173443
HV9B9	0.456378341	0.268196106	1.505699396	-0.131789908
HV9B10	-1.88194418	-2.954196215	0.431950927	-2.222392321
HV9B11	1.643408775	0.526930392	0.826668501	-0.070389271
HV9C3	-0.653675199	-0.129767835	0.849508405	-0.453717947
HV9C4	0.89566344	0.66051352	0.575860441	0.709220529
HV9C5	0.158697844	1.36773181	1.12382865	0.232173443
HV9C8	-1.689299107	-0.516791105	-1.335602999	-0.655351818
HV9C9	-0.19104825	-0.253756642	0.59400773	-0.485426843
HV9C10	-0.045442939	-0.181606829	-0.098563738	-0.070389271
HV9C12	-0.618909836	0.483208954	-0.370368391	-0.304854602
HV9D4	2.484627724	2.762337446	2.305502415	2.804080009
HV9D5	0.415037572	-0.329705417	0.026967183	-0.827532887
HV9D6	1.038621426	0.075551048	-0.173331529	0.35363698
HV9D7	1.766849756	2.440980911	1.505699396	1.538419962
HV9D9	1.255559206	0.640750289	0.584962606	0.81713593
HV9D11	0.207941294	-0.096215315	0.294447392	0.099535704
HV9E1	-0.092363924	-0.63226819	-0.557995319	0.232173443
HV9E2	-0.487665236	0.449525863	-0.424139589	0.415037453
HV9E3	-0.636187792	0.242200911	-0.128007486	0.232173443
HV9E4	2.496567488	2.653134108	0.655783892	2.969626427
HV9E5	1.033166885	0.548304021	0.391020685	1.078002572
HV9E6	-0.165737197	0.483208954	0.42182672	1.005713582
HV9E7	-0.568283677	-0.656515837	-0.538095772	-0.209095553
HV9E8	0.977457464	0.992222607	0.584962606	1.099535704
HV9E9	0.821662724	0.281020135	0.979438722	0.56961453
HV9E10	0.63982445	1.261741042	0.811238468	1.120752215
HV9E12	-0.338801891	-0.015596837	-0.204358399	-0.954912186
HV9F2	4.574674129	3.243839502	2.906890631	4.111508369
HV9F6	1.022195816	0.42662546	0.272079587	0.554101527
HV9F7	-0.381870568	-0.584962547	0.11756964	-0.602240562
HV9F8	-0.782408535	-0.291231304	-1.204358339	-0.333423734
HV9F10	0.198226154	-0.181606829	0.461904228	-0.235812873
HV9F12	0.198226154	0.318822145	0	0.21254468
HV9G1	0.821662724	0.242200911	0.481532991	0.26112479
HV9G2	-1.1043365	-1.63226819	-0.442518204	-1.249359608
HV9G3	0.398163736	0.736965537	0.731511235	0.56961453
HV9G4	-0.229867473	-0.811238468	-0.619395912	-0.209095553
HV9G6	-0.057030886	0.42662546	-0.268488765	0.917537928
HV9G7	0.14864409	0.331205845	-0.098563738	-1.485426903
HV9G8	0.75032407	0.494264126	-0.40599227	0.584962487
HV9G9	0.372477055	1.147341609	0.972519338	0.397759497
HV9G10	0.246160626	0.718228996	0.706707895	-0.094636932
HV9G11	-0.324726731	0.984403133	-0.920565426	-0.469485223
HV9H2	0.355094969	0.537656784	-0.055495061	0.232173443
HV9H3	0.107713848	0.65066576	0.42182672	0.56961453
HV9H5	1.038621426	1.168200254	0.629631639	0.959358096
HV9H6	-0.10433656	0.992222607	0.557481766	0.695145369
HV9H7	-0.487665236	0.42662546	-0.370368391	-0.637429953
HV9H8	0.730239809	1.082893014	0.500898302	0.777607679
HV9H9	1.143590927	1.569365621	1.040263891	0.911463261
HV10A5	-0.396517336	0.060754064	0.491248131	1.033947349
HV10A6	2.816909313	2.057030916	2.515253544	2.011404514
HV10A8	-0.671377182	0.516123652	0.154722616	-0.094636932
HV10B1	0.054862022	-0.43063435	-0.204358399	-0.27684027
HV10B3	1.427564621	1.574583292	0.481532991	1.115477204
HV10B5	-1.310787559	-1.731803894	-0.661831141	-1.070389271
HV10B6	-1.456638336	-0.164119422	-0.318529397	-0.407424331
HV10B9	-0.861480117	-0.43063435	-0.40599227	-0.534336448
HV10B11	1.621767998	0.306331187	1.456954956	1.871343017
HV10C3	0.310700893	-0.235378027	-1.683526278	0.056143016
HV10C7	1.183529615	1.082893014	0.611929655	0.600148857
HV10C9	-0.068712682	-0.291231304	-0.252186954	-0.347923279
HV10C10	0.625397444	0.449525863	-1.268488646	0.280107915
HV10C11	1.341919661	2.577185392	0.461904228	1.312739015
HV10C12	-0.945137978	-0.681177914	-0.461133868	-1.023083687
HV10D2	-0.988859475	-0.539158881	-1.268488646	0.16227138
HV10D3	0.301655769	0.620712459	0.811238468	0.280107915
HV10D4	0.188445151	0.175086632	0.066495508	-0.453717947
HV10D5	-0.902702749	0.090197816	-0.920565426	-0.637429953
HV10D6	1.539519548	0.281020135	1.930290937	1.410737276
HV10D7	2.115477324	2.157808781	1.668684244	2.943072796
HV10D8	0.086804867	-0.7842713	-0.204358399	-0.485426843
HV10D9	1.264897108	0.355659008	0.664397001	0.804079771
HV10D12	-0.44137162	-0.329705417	-1.055495024	-0.584962547
HV10E1	0.919510186	1.154328108	1.12382865	0.506535828
HV10E2	-0.472068399	-2.079727173	-1.027480721	-0.567888975
HV10E6	0.138519883	0.318822145	-0.252186954	-0.082462102
HV10E8	-0.988859475	0.060754064	-0.158064783	-0.082462102
HV10E9	2.816909313	2.857445955	2.424364328	2.787591457
HV10E11	-2.153246164	-1.253756642	-0.869939446	-0.673499107
HV10F6	0.217591465	0.718228996	0.013546683	-0.333423734
HV10F7	0.207941294	0.65066576	0.461904228	1.005713582
HV10F8	-0.535493791	-0.146841437	-0.388070375	0.15200308
HV10F9	0.158697844	-0.369233757	0.520007133	-0.046542555
HV10F12	-0.216811329	-0.272372305	-0.499101698	-0.453717947
HV10G1	-0.310787559	0.548304021	-0.084064186	0.078002572
HV10G2	-0.44137162	0.147341669	-0.069708906	-0.18286404
HV10G3	-0.456638366	-0.310340136	-0.920565426	-0.263034463
HV10G4	-0.178337216	-0.984570026	-0.598637402	-0.767826557
HV10G5	1.315202236	0.689659834	0.620807767	1.427861571
HV10G6	1.14864397	0.161280841	-0.098563738	0.241888583
HV10G7	0.178597391	0.015430026	-0.098563738	0.192645133
HV10G8	-0.503432512	-0.096215315	-0.461133868	-0.319068462
HV10G9	1.158697844	0.630766213	0.930291116	0.905363083
HV10G11	-0.763299704	0.367731839	-0.23606731	-0.263034463
HV10G12	4.196397305	2.771454096	1.912324667	3.663868904
HV10H6	0.011140555	0	-0.661831141	-0.347923279
HV10H7	0.138519883	0.746243298	1.391020775	0.971087337
HV10H8	-0.763299704	-0.389411747	-0.538095772	-0.807354867
HV10H9	-0.487665236	-0.199308813	-0.069708906	-0.01149565
HV10H10	1.350716591	1.075551033	0.59400773	-1.485426903
HV10H11	-0.057030886	-0.539158881	-0.750640452	-0.222392365
HV10H12	0.625397444	0.736965537	0.442004681	-0.082462102
HV11A2	0.310700893	1.574583292	0.59400773	0.251538754
HV11A5	-1.923764467	-1.146841407	-1.268488646	-1.094636917
HV11A6	-0.487665236	-0.253756642	-0.28497687	-0.362570047
HV11A10	3.135977745	3.608046293	0.894131482	3.406424522
HV11A11	-0.080489844	0.355659008	0.226275951	0.045087844
HV11A12	-0.10433656	1.615659237	0.178970277	2.490325451
HV11B1	0.89566344	0.835880578	0.520007133	0.600148857
HV11B8	1.188445091	0.79175806	1.006789207	1.197645783
HV11B9	0.776675403	-0.217230707	0.481532991	1.764187217
HV11B10	0.551015198	0.936574578	-0.461133868	0.457348347
HV11B12	0.776675403	-0.015596837	0.11756964	1.120752215
HV11C1	-0.116409391	0.516123652	0.538866103	0.120752156
HV11C2	2.290268898	0.403355718	1.375367403	2.364794731
HV11C3	0.907636106	0.640750289	0.491248131	0.49032563
HV11C5	-0.551795602	-0.539158881	-0.013674922	0.011404753
HV11C8	-1.487665176	-2.291231155	-0.973032832	-1.453717947
HV11C9	-0.707446456	-1.539158821	0.32736212	-0.889817059
HV11C10	0.292553604	-0.235378027	-0.318529397	0.088809311
HV11C11	0.301655769	0.379704475	0.689932168	0.26112479
HV11C12	-0.296981752	0.505235374	-0.352880985	0.182591379
HV11D1	0.207941294	0.537656784	-0.188761562	-0.119298965
HV11D2	-0.140862539	0.579782248	-0.352880985	-0.78745532
HV11D5	0.065588415	-0.272372305	-0.557995319	-0.144389927
HV11D7	-0.636187792	0.43812111	-0.301655591	-0.534336448
HV11D9	3.201876879	0.600392461	1.799556732	-0.094636932
HV11D10	1.269543409	0.895469427	-0.479992867	0.757429719
HV11D11	-3.1043365	-1.895302653	-2.557995319	-2.453717709
HV11E1	-0.216811329	-0.112894036	0.013546683	1.506535769
HV11E2	-0.216811329	0.861720622	-0.252186954	0.457348347
HV11E3	-1.618909836	-0.329705417	-0.683526218	-0.673499107
HV11E6	-0.503432512	-0.329705417	-0.352880985	0.033947289
HV11E7	-1.033947229	-1.954196334	-1.268488646	-0.889817059
HV11E8	0.496567488	1.635766864	1.0599823	0.482151687
HV11E9	0.67527324	-0.608421445	0.092258587	0.22239244
HV11E10	-0.744440675	-0.838719189	-0.113210499	-0.058416635
HV11E11	-0.324726731	-0.096215315	-0.069708906	0.929610729
HV11E12	-0.19104825	0.569365621	0.202816993	0.538419962
HV11F2	0.264897168	0.69924587	0.260764301	0.637429953
HV11F3	2.932752609	1.42662549	2	1.648428917
HV11F4	1.840521812	1.379704475	0.698344409	2.282463551
HV11F5	-0.636187792	-0.731803894	-0.727920413	-0.422691077
HV11F6	1.086804867	2.258502722	0.471751988	1.787591577
HV11F7	0.783188641	1.060754061	0.202816993	-0.501546502
HV11F8	-0.353015751	-0.164119422	0.338168859	0.182591379
HV11F9	-0.945137978	-0.473069578	-0.142957911	-0.807354867
HV11F10	0.372477055	0.976541042	0.260764301	0.880701065
HV11F11	-0.092363924	0.318822145	0.166897446	0.033947289
HV11F12	0.588685691	1.574583292	0.739685178	1.340132713
HV11G1	0.138519883	-0.146841437	-0.821029723	-0.023083597
HV11G2	1.193343878	1.569365621	0.747813046	0.823619962
HV11G3	-0.725825071	-0.866733551	-0.424139589	-0.157100961
HV11G4	-0.725825071	0.483208954	-0.28497687	-0.469485223
HV11G5	-0.256339669	0.835880578	-0.57817328	0.26112479
HV11G6	-0.671377182	-0.473069578	-0.619395912	-0.169924989
HV11G9	-0.472068399	0.030696772	-0.479992867	-0.263034463
HV11G11	0.319689691	0	0.548204005	0.371448219
HV11G12	0.033166975	1.972593904	0.779874325	0.688055992
HV11H2	0.022195727	-1.63226819	-0.661831141	-0.827532887
HV11H3	-0.057030886	0.460841149	-0.204358399	-0.333423734
HV11H4	-3.841302156	-6.539158821	-5.142957687	-4.655351639
HV11H5	-0.033947289	-0.584962547	-0.773724079	0.056143016
HV11H8	0.871415794	1.126177073	0.249359548	0.538419962
HV11H9	-0.535493791	-1.047305822	-0.773724079	-0.362570047
HV11H10	-1.338801861	-0.56187892	-1.518466949	-0.710493445
HV11H11	0.551015198	-0.272372305	-0.973032832	-0.602240562
HV11H12	0.913585365	0.670294523	1.020272493	1.688055873
HV12A4	-0.033947289	0.861720622	0.338168859	0.644771934
HV12A6	-0.988859475	0.736965537	-0.02748071	-0.046542555
HV12A7	-0.487665236	0.708768666	0.481532991	0.482151687
HV12A9	-1.519374132	-1.451696038	-0.388070375	-1.333423734
HV12A10	-0.045442939	-1.78427124	-1	0.022720039
HV12A11	1.183529615	-0.40987584	0.731511235	0.81713593
HV12B4	-0.243042842	0.202308238	-0.22012569	-0.422691077
HV12B9	4.177979469	2.287389755	2.745785236	2.321928024
HV12B10	1.664729834	2.996116638	1.795641661	2.378071308
HV12C2	1.17859745	0.104697369	0.104969621	0.38027209
HV12C3	-1.310787559	-0.063425414	-1.335602999	-1.619727969
HV12C4	1.060235262	2.192160368	0.664397001	-0.27684027
HV12C5	-2.923764467	-3.539158821	-0.518466949	-3.655351639
HV12C6	-0.216811329	-1.112894058	-0.845277369	-0.729352415
HV12C7	-0.707446456	0.147341669	-1.11321044	-1.195920229
HV12C8	1.337501049	2.625748158	0.706707895	0.917537928
HV12C12	1.554826736	1.66051352	1.266433001	1.017073512
HV12D1	-0.456638366	-1.291231394	-0.946560621	-1
HV12D3	0.301655769	-0.129767835	0.795641601	-0.169924989
HV12D4	-0.487665236	-0.838719189	-0.04141989	-1.070389271
HV12D6	-1.584962368	-2.369233608	-2.027480602	-1.932885766
HV12D7	-0.535493791	-0.7842713	0.040263996	-0.263034463
HV12D9	0.703018248	-0.217230707	0.655783892	0.088809311
HV12D11	-0.725825071	0.403355718	-0.318529397	-0.827532887
HV12D12	-0.568283677	-1.329705477	-1.204358339	-0.767826557
HV12E2	-1.456638336	-0.451695949	-0.661831141	-0.453717947
HV12E3	-1.128584146	-1.079727173	-0.946560621	-1.046542525
HV12E4	-1.396517277	-4.217230797	-1.11321044	-1.362570047
HV12E8	-1.456638336	-0.706268847	-1.301655531	-0.637429953
HV12E9	0.319689691	-0.757799089	0.908704281	0.93560946
HV12E10	0.14864409	-0.063425414	0.130060583	0.371448219
HV12E11	-0.881944239	-0.329705417	0.348895252	-0.469485223
HV12E12	2.112894058	2.458020687	-0.22012569	2.59257555
HV12F2	0.925410807	0.895469427	0.214594156	0.440572619
HV12F3	1.837395668	1.140321255	0.871992528	1.261124849
HV12F4	0.065588415	0.92844671	1.461904287	0.953457475
HV12F5	-0.584962428	0.045803647	0.260764301	-0.290779442
HV12F7	2.341919661	1.300044894	2.101802349	1.673771739
HV12F8	0.736965716	-0.369233757	-0.268488765	0.078002572
HV12F11	1.107713938	0.610588253	1.066495419	0.899236917
HV12G1	-0.140862539	-1.079727173	-0.869939446	-0.977279961
HV12G2	0.689212501	-0.63226819	0.672959089	-0.333423734
HV12G3	1.292553663	0.045803647	1.098628044	0.584962487
HV12G4	2.312953234	3.332746506	2.151662827	2.075288296
HV12G8	0.977457464	-0.584962547	0.779874325	0.680931568
HV12G9	0.372477055	0.090197816	-0.424139589	-0.18286404
HV12H1	0.846753776	-0.369233757	0.359542489	0.546282053
HV12H3	-0.01122725	-0.56187892	0.316473812	-0.195920184
HV12H4	-0.426264733	-0.516791105	-0.388070375	-0.094636932
HV12H5	-1.128584146	-0.164119422	-0.128007486	-0.407424331
HV12H6	0.328622818	-0.56187892	-0.173331529	-0.157100961
HV12H7	-0.763299704	0.42662546	-0.619395912	-0.655351818
HV13A1	0.255559266	0.367731839	-0.424139589	-0.070389271
HV13A2	0.931287348	0.610588253	0.958580077	1
HV13A8	-0.601836205	1.023083568	0.104969621	0.241888583
HV13A9	1.231946707	-0.07972721	0.401362628	-0.691877723
HV13A10	-0.801773787	-1.253756642	-1.142957926	-0.469485223
HV13A11	-0.653675199	-0.310340136	0.401362628	-0.034765393
HV13A12	1.504472733	-0.369233757	0.11756964	0.770913005
HV13B1	1.716693163	-0.291231304	1.006789207	1.688055873
HV13B2	-1.033947229	-0.43063435	-0.640457511	-0.748461246
HV13B3	1.740316868	2.550953627	1.0599823	0.192645133
HV13B4	0.319689691	-2.291231155	-0.518466949	0.172467172
HV13B5	0.98877281	-0.866733551	0.053439364	-0.807354867
HV13B8	-0.601836205	-0.608421445	-0.352880985	-0.767826557
HV13B9	-2.689299107	-3.731803894	-0.188761562	-2.453717709
HV13B11	-0.381870568	0	0.500898302	-0.27684027
HV13B12	-0.411314338	-0.07972721	-0.142957911	-0.01149565
HV13C1	0.913585365	0.903784633	1.375367403	-0.453717947
HV13C2	-0.902702749	-0.731803894	-0.128007486	-0.131789908
HV13C3	0.66119808	0.727627635	0.411630929	0.182591379
HV13C4	0.389652252	0.015430026	0.202816993	0.251538754
HV13C5	0.423401058	-0.015596837	0.557481766	0.423599541
HV13C6	-1.584962368	-1.78427124	-1.055495024	-1.691877723
HV13C7	2.464506149	2.086549997	2.257921457	1.790904403
HV13C8	0.504472673	0.818393171	0.260764301	0.886906147
HV13C9	-2.689299107	-2.079727173	-2.027480602	-1.584962487
HV13C10	0.138519883	-0.56187892	-0.705552638	0.141661137
HV13C11	0.827976525	-0.369233757	0.500898302	0.680931568
HV13C12	0.770132482	1.306331158	0.575860441	0.607682526
HV13D1	-0.707446456	-0.681177914	0.305502564	-0.347923279
HV13D2	-0.763299704	-0.731803894	-0.318529397	-0.249359548
HV13D3	-0.353015751	-0.608421445	0.154722616	-0.407424331
HV13D4	0.198226154	-0.329705417	1.316473722	1.893084645
HV13D5	0.907636106	0.827163339	0.237863898	0.637429953
HV13D11	0.044055283	-0.40987584	0.202816993	-0.807354867
HV13E6	-0.426264733	0.306331187	-0.640457511	0.757429719
HV13F11	-1.338801861	0.449525863	-0.128007486	-0.534336448
HV13G6	0.512334764	-0.516791105	-0.57817328	0.35363698
HV13G7	2.243801355	0.548304021	0.78777951	0.874469042
